image_id,split,codec,is_lossy,quality,raw_bytes,compressed_bytes,compression_ratio,encode_time_ms,decode_time_ms,mse,psnr,ssim,dark_ssim,dark_psnr,banding_score
edge_05_clean_flat_poster,train,webp_lossy,True,95.0,1179648,888,1328.4324324324325,14.468334033153951,1.3832090189680457,3.7647569444444446,42.37343417806342,0.9978741844695826,1.0,100.0,0.9986910994764397
kodim06,val,png,False,,1179648,655035,1.8008930820490507,31.548834056593478,9.337833034805954,0.0,inf,1.0,1.0,100.0,0.043805568768065566
kodim06,val,webp_lossless,False,100.0,1179648,464650,2.5387883353061445,1862.5146249542013,11.481250054202974,0.0,inf,1.0,1.0,100.0,0.043805568768065566
kodim06,val,jpeg,True,50.0,1179648,56533,20.866538128172927,2.2968329722061753,2.241792040877044,47.147865295410156,31.396183268149535,0.8977304780566543,0.9304776913188022,31.682315234829655,0.30168139178216236
kodim06,val,jpeg,True,75.0,1179648,84246,14.00242147995157,2.3572499630972743,2.2171250311657786,24.98326873779297,34.15431101292788,0.9372448864858941,0.9594721580647223,34.28549677069496,0.1712592844588082
kodim06,val,jpeg,True,85.0,1179648,114267,10.323610491217936,2.554332953877747,2.6232909876853228,14.470525953504774,36.5259604436161,0.9581958074109925,0.9742378150751825,36.62439756037135,0.10627306966216153
kodim06,val,jpeg,True,95.0,1179648,209536,5.629810629199755,2.9565829318016768,3.4036249853670597,4.034747653537327,42.07263983173722,0.9835223453835189,0.991349532712314,42.15968652200733,0.049729307361723506
kodim06,val,webp_lossy,True,50.0,1179648,42610,27.684768833607134,38.15929195843637,5.390959093347192,35.36839040120443,32.64465065140839,0.9142119902333797,0.9399598812462303,32.47644543487314,0.1792968516637792
kodim06,val,webp_lossy,True,75.0,1179648,58612,20.12639050023886,41.33295908104628,6.651707924902439,21.916319953070747,34.72312728858897,0.9446550096552816,0.9607053965555136,34.54052016526934,0.19130063755938656
kodim06,val,webp_lossy,True,85.0,1179648,86796,13.591041061800082,46.679083025082946,8.455957984551787,11.081089443630642,37.684979004666644,0.9682702385206007,0.9783698102714741,37.52159908134673,0.19115565223396175
kodim06,val,webp_lossy,True,95.0,1179648,155026,7.6093558499864535,57.19600000884384,13.274917029775679,4.009476555718316,42.09992682462584,0.9862799158209757,0.9916411998032674,41.94158715396532,0.08156449051851582
kodim12,val,png,False,,1179648,580778,2.0311513177152025,40.769416955299675,10.484374943189323,0.0,inf,1.0,1.0,100.0,0.017274165272360763
kodim12,val,webp_lossless,False,100.0,1179648,402342,2.931953412768242,1447.2327919211239,10.71887498255819,0.0,inf,1.0,1.0,100.0,0.017274165272360763
kodim12,val,jpeg,True,50.0,1179648,38225,30.86064094179202,2.2377920104190707,1.7264169873669744,20.047938028971355,35.110106496817906,0.9025630528831119,0.9819703592936259,33.433905703381434,0.2793625811528625
kodim12,val,jpeg,True,75.0,1179648,57470,20.52632677918914,2.2151670418679714,1.9398750737309456,11.93310801188151,37.36326789233115,0.9338478773576839,0.9901838278832866,36.76519048294534,0.10331668735386658
kodim12,val,jpeg,True,85.0,1179648,79598,14.82007085605166,2.3923340486362576,2.188666956499219,7.9013417561848955,39.153795141562455,0.9512153064895612,0.9937078364829945,38.65633209754003,0.03082203755288523
kodim12,val,jpeg,True,95.0,1179648,156025,7.5606345136997275,2.688750042580068,3.0665829544886947,3.0691070556640625,43.26068323243106,0.9764572692395004,0.9981118250462053,45.13109297717353,0.0077073090981280585
kodim12,val,webp_lossy,True,50.0,1179648,19554,60.32770788585456,31.82833397295326,3.9864160353317857,21.343017578125,34.8382453880287,0.8932285066544302,0.9814903809735227,33.45169437273177,0.19998121761105087
kodim12,val,webp_lossy,True,75.0,1179648,28976,40.71120927664274,35.1425000699237,4.917624988593161,14.160502115885416,36.620017076347764,0.9218498676161199,0.9885483009640378,36.122365230456225,0.169149161697068
kodim12,val,webp_lossy,True,85.0,1179648,48674,24.235690512388544,40.02295807003975,5.741458968259394,7.926338195800781,39.140077622822275,0.9520253016944892,0.9932484635767796,39.657782059275696,0.15345763147743346
kodim12,val,webp_lossy,True,95.0,1179648,111236,10.604912078823402,52.488124929368496,9.954959037713706,3.22318606906467,43.04794983548093,0.9781295983686383,0.9975544627803251,45.19719488161271,0.03270998045336523
kodim15,val,png,False,,1179648,621734,1.8973516005236966,37.79570898041129,11.074667098000646,0.0,inf,1.0,1.0,100.0,0.032114254780518096
kodim15,val,webp_lossless,False,100.0,1179648,430308,2.7414038316740568,551.7434170469642,12.03208405058831,0.0,inf,1.0,1.0,100.0,0.032114254780518096
kodim15,val,jpeg,True,50.0,1179648,42017,28.075493252731036,3.351874998770654,1.9793749088421464,27.00068579779731,33.817055658046044,0.8956620006140034,0.9056393547230658,35.75149598451518,0.347382293658587
kodim15,val,jpeg,True,75.0,1179648,63933,18.45131622166956,2.3955840151757,2.1383330458775163,15.591623942057291,36.2018900947993,0.9294011484696211,0.9385138059665024,37.98334919933774,0.17217354586720152
kodim15,val,jpeg,True,85.0,1179648,88714,13.297202245417859,2.527666976675391,2.41800001822412,9.963162740071615,38.146831366486424,0.9483859235257314,0.9559551516988563,39.650527957109695,0.08188524764930386
kodim15,val,jpeg,True,95.0,1179648,171952,6.86033311621848,2.8771250508725643,3.2773750135675073,3.4688958062065973,42.72889105554276,0.9762106019812128,0.9796225723110592,43.633627493189465,0.02608808374112843
kodim15,val,webp_lossy,True,50.0,1179648,22574,52.256932754496326,32.29220793582499,4.367541987448931,27.41973622639974,33.75017088239729,0.8909841572957168,0.8939059911807565,35.42675624047576,0.18745211834846287
kodim15,val,webp_lossy,True,75.0,1179648,32878,35.879554717440236,35.50920798443258,5.176334059797227,18.624467637803818,35.4299649315327,0.9174030564744768,0.9211332627562291,36.89924138709529,0.19983496458615077
kodim15,val,webp_lossy,True,85.0,1179648,54162,21.77999335327351,44.83258305117488,6.672749994322658,10.202719794379341,38.043644014355486,0.9489081388630627,0.952186110172907,39.29991278617746,0.21078303498038597
kodim15,val,webp_lossy,True,95.0,1179648,116712,10.107341147439852,52.62458301149309,10.839540977030993,4.395350986056858,41.70086799951535,0.9760716987784875,0.9793285066758269,43.37293228568967,0.08317630210296224
kodim23,val,png,False,,1179648,533623,2.2106393465049297,20.131791941821575,5.761082982644439,0.0,inf,1.0,1.0,100.0,0.4768402295795308
kodim23,val,webp_lossless,False,100.0,1179648,484486,2.4348443505075483,453.1610410194844,7.234249962493777,0.0,inf,1.0,1.0,100.0,0.4768402295795308
kodim23,val,jpeg,True,50.0,1179648,54108,21.80172987358616,2.449708990752697,2.1938750287517905,239.68594868977866,24.334377860973454,0.7087084235255933,0.4553627301372492,19.636759110959257,0.8133831206788817
kodim23,val,jpeg,True,75.0,1179648,123516,9.550568347420578,2.6758330641314387,3.191458061337471,162.889276292589,26.011878671073084,0.8494823327135311,0.7273410791233332,22.79434149948343,0.5751360401841775
kodim23,val,jpeg,True,85.0,1179648,184778,6.3841366396432475,2.8758340049535036,3.417916945181787,75.20981089274089,29.368058641770325,0.930235291571794,0.8779428766828119,26.949446547686474,0.5886156598389942
kodim23,val,jpeg,True,95.0,1179648,327829,3.598363781117595,3.6298329941928387,5.482250009663403,9.125148349338108,38.5284042727088,0.9892074024833075,0.9834501263866925,36.02650709678415,0.5370508188884014
kodim23,val,webp_lossy,True,50.0,1179648,38016,31.03030303030303,32.970207976177335,5.758000072091818,236.5113321940104,24.392284065280325,0.725825467025217,0.4841367263061842,20.39478056398608,0.645160329150258
kodim23,val,webp_lossy,True,75.0,1179648,54710,21.561835130689087,37.201875005848706,7.5971250189468265,208.7500720553928,24.934537268044664,0.7554948353808543,0.5401469897271584,20.841202465199192,0.6422889694972782
kodim23,val,webp_lossy,True,85.0,1179648,81760,14.428180039138944,42.669833987019956,9.211166063323617,184.56322309705945,25.469351950405844,0.7804484760224559,0.5875898426800584,21.316394565488107,0.6447880830984734
kodim23,val,webp_lossy,True,95.0,1179648,127856,9.226379677136778,49.065624945797026,12.581957969814539,173.35743628607855,25.741378851163823,0.7908530397062837,0.6072347950625067,21.488219977465313,0.6492533271623478
edge_03_dense_texture,val,png,False,,1179648,201892,5.842965545935451,22.732916986569762,7.744292030110955,0.0,inf,1.0,1.0,100.0,0.0015481137456204678
edge_03_dense_texture,val,webp_lossless,False,100.0,1179648,104818,11.254250224198135,555.5903750937432,6.679708021692932,0.0,inf,1.0,1.0,100.0,0.0015481137456204678
edge_03_dense_texture,val,jpeg,True,50.0,1179648,91266,12.925382946551837,3.2294999109581113,2.357000019401312,22.57262929280599,34.59498211588553,0.9597625937766416,1.0,100.0,0.0011388483965014578
edge_03_dense_texture,val,jpeg,True,75.0,1179648,124852,9.448370871111395,2.587374998256564,3.1401669839397073,11.53038109673394,37.512366992390014,0.9775214455365732,1.0,100.0,0.0016042780748663102
edge_03_dense_texture,val,jpeg,True,85.0,1179648,156837,7.521490464622506,2.8603749815374613,3.3432079944759607,7.489590962727864,39.38622261123182,0.9850341482265419,1.0,100.0,0.001283477368015744
edge_03_dense_texture,val,jpeg,True,95.0,1179648,245659,4.801973467285953,3.109667100943625,3.542125108651817,3.0339330037434897,43.31074374537753,0.9929980861206834,1.0,100.0,0.0018380049291950374
edge_03_dense_texture,val,webp_lossy,True,50.0,1179648,47366,24.9049529198159,42.71037504076958,7.093042018823326,60.44660864935981,30.31708421033988,0.9137426935736815,1.0,100.0,0.0059116465863453815
edge_03_dense_texture,val,webp_lossy,True,75.0,1179648,60724,19.42638824846848,46.98912508320063,7.755207945592701,41.17156473795573,31.98482988061674,0.9374804589691325,1.0,100.0,0.010088070456365093
edge_03_dense_texture,val,webp_lossy,True,85.0,1179648,82730,14.259011241387647,50.78575003426522,9.819958941079676,25.448384602864582,34.074201412021296,0.9612862065582323,1.0,100.0,0.007762941933194339
edge_03_dense_texture,val,webp_lossy,True,95.0,1179648,125760,9.380152671755726,58.34766593761742,13.3380830520764,16.853238423665363,35.86396996052632,0.9766390698852231,1.0,100.0,0.0032679738562091504
kodim03,test,png,False,,1179648,551636,2.13845361796547,35.92958301305771,9.420249960385263,0.0,inf,1.0,1.0,100.0,0.019811186139534455
kodim03,test,webp_lossless,False,100.0,1179648,386016,3.055956229793584,2110.7687080511823,12.711792020127177,0.0,inf,1.0,1.0,100.0,0.019811186139534455
kodim03,test,jpeg,True,50.0,1179648,36588,32.24139061987537,2.301041968166828,1.8878340488299727,19.302661471896702,35.274631667373896,0.920883843304678,0.9355719580044953,35.924985762189685,0.2859766079096581
kodim03,test,jpeg,True,75.0,1179648,54097,21.806163003493726,2.532457932829857,2.0542920101433992,11.053108215332031,37.6959593886929,0.9486548483069409,0.9630402598337086,38.97122596250742,0.14741947248021445
kodim03,test,jpeg,True,85.0,1179648,73743,15.996745453805785,2.4219590704888105,2.8792499797418714,6.98884752061632,39.686747955231915,0.9631892052568022,0.9736476268894125,40.75660105790138,0.07542928475223735
kodim03,test,jpeg,True,95.0,1179648,143492,8.221001867699941,2.744416007772088,3.6409590393304825,2.63034905327691,43.93066976692482,0.9805676803450325,0.9858382139175589,44.65597144863807,0.014103199155116498
kodim03,test,webp_lossy,True,50.0,1179648,17928,65.79919678714859,39.13891699630767,4.662749939598143,20.13622283935547,35.09102352141325,0.9187283003264485,0.9325401464637093,35.31461776522865,0.21381268817858337
kodim03,test,webp_lossy,True,75.0,1179648,25558,46.155724235073166,34.20462494250387,4.9761669943109155,13.301654391818577,36.89174701212509,0.9396887279353573,0.9481141693848979,37.16497765642332,0.1992372052157591
kodim03,test,webp_lossy,True,85.0,1179648,41016,28.760678759508483,38.90579100698233,5.894792033359408,7.5074717203776045,39.37586655921912,0.9600420913782904,0.9650437682015179,39.53430187988496,0.1872263591546868
kodim03,test,webp_lossy,True,95.0,1179648,90854,12.983996301758866,49.506957991980016,9.042875026352704,3.547453138563368,42.63163693679276,0.9781600473772855,0.9813456501690339,42.783432209502905,0.08450205642475535
kodim05,test,png,False,,1179648,802262,1.470402437109074,32.84004202578217,11.628667009063065,0.0,inf,1.0,1.0,100.0,0.0351039533784848
kodim05,test,webp_lossless,False,100.0,1179648,568636,2.0745221899422477,713.1460419623181,11.725374963134527,0.0,inf,1.0,1.0,100.0,0.0351039533784848
kodim05,test,jpeg,True,50.0,1179648,79533,14.832182867488967,2.606750000268221,2.425875049084425,62.9270011054145,30.142433256785676,0.9082841467790276,0.9159295623200294,30.928759305610907,0.026396944405149243
kodim05,test,jpeg,True,75.0,1179648,117688,10.023519815104343,2.612499985843897,2.75891600176692,31.728758070203995,33.116272876270344,0.9474044322340035,0.9513955566120983,33.799790552824135,0.0073139142138811996
kodim05,test,jpeg,True,85.0,1179648,157164,7.5058410322974725,2.7781249955296516,3.080916008912027,17.602681477864582,35.675015304210696,0.9672105258396403,0.9696200657753303,36.25658105325097,0.0027536830510808204
kodim05,test,jpeg,True,95.0,1179648,271656,4.342433077126954,3.331374959088862,3.9329170249402523,4.68534172905816,41.423390888817025,0.9886866289046804,0.9896222424554407,41.86163440562226,0.003025100155342981
kodim05,test,webp_lossy,True,50.0,1179648,60524,19.490582248364284,43.026333092711866,7.3448329931125045,46.31588829888238,31.47350363006188,0.9286781856422524,0.9347708025123703,32.473842629675275,0.038855002161279475
kodim05,test,webp_lossy,True,75.0,1179648,80714,14.615159699680353,47.0950830494985,8.625000016763806,28.403581407335068,33.59707257180743,0.9539689420817362,0.9573477338116944,34.462534975377864,0.03750607045463036
kodim05,test,webp_lossy,True,85.0,1179648,113078,10.432161870567219,52.01379198115319,11.118249967694283,14.744485643174913,36.444507339446325,0.9740773660239609,0.9755239179066184,37.32942768650544,0.0358763863125074
kodim05,test,webp_lossy,True,95.0,1179648,187242,6.300124971961419,62.810709001496434,15.899208025075495,5.833220587836371,40.47171960939059,0.9891768945003591,0.9902285965742271,41.73324213470312,0.012354492632914906
kodim22,test,png,False,,1179648,533727,2.2102085897846653,25.25733399670571,8.60637507867068,0.0,inf,1.0,1.0,100.0,0.47685249000649826
kodim22,test,webp_lossless,False,100.0,1179648,484826,2.433136836720803,391.2981250323355,8.665084023959935,0.0,inf,1.0,1.0,100.0,0.47685249000649826
kodim22,test,jpeg,True,50.0,1179648,54112,21.80011827321112,2.4127920623868704,2.318959101103246,240.7963121202257,24.31430529603139,0.7080881403129221,0.45208392423976856,19.48117775050651,0.8136710775047259
kodim22,test,jpeg,True,75.0,1179648,124078,9.507309917954835,2.7433750219643116,3.040167037397623,163.33580186631946,25.999989719132245,0.8501172184342143,0.7273746572395212,22.784633255159076,0.5756781859849976
kodim22,test,jpeg,True,85.0,1179648,185138,6.371722714947769,2.8698330279439688,3.3963749883696437,75.21572028266058,29.367717421046052,0.9306972193840215,0.8785632841607249,26.889358354263052,0.5883357723292995
kodim22,test,jpeg,True,95.0,1179648,327985,3.59665228592771,3.478499944321811,5.18158299382776,9.135364956325954,38.5235445883973,0.9892459658627698,0.9835668511838699,35.87544376374514,0.5369862068625664
kodim22,test,webp_lossy,True,50.0,1179648,37852,31.164746909014056,32.744625001214445,6.736292038112879,237.24213070339627,24.378885450321057,0.7253151372425042,0.48157571721868625,20.086951126932572,0.6450080419372133
kodim22,test,webp_lossy,True,75.0,1179648,54504,21.64332892998679,36.38383303768933,7.282500038854778,209.53775533040366,24.918180736403627,0.755417198505898,0.5374783549272502,20.537310303863016,0.6372114492185368
kodim22,test,webp_lossy,True,85.0,1179648,81520,14.470657507360157,41.11350001767278,8.904541959054768,185.28060743543836,25.45250395000261,0.7802700955701405,0.5858985684300521,21.0644170739338,0.6507092985962055
kodim22,test,webp_lossy,True,95.0,1179648,127958,9.219024992575688,45.66366702783853,12.201291974633932,174.14834849039713,25.72161000620358,0.7907035651878719,0.604672299994818,21.20138736257784,0.646448138540072
kodim02,test,png,False,,1179648,629429,1.8741557824631532,32.453125109896064,10.09987504221499,0.0,inf,1.0,1.0,100.0,0.015391103966357175
kodim02,test,webp_lossless,False,100.0,1179648,452090,2.6093211528677918,462.8421659581363,12.133207987062633,0.0,inf,1.0,1.0,100.0,0.015391103966357175
kodim02,test,jpeg,True,50.0,1179648,42630,27.671780436312456,2.407709020189941,2.0457919454202056,27.794537014431423,33.69120916663229,0.8664277521195487,0.9125590042884443,33.67974438765228,0.22908772952491985
kodim02,test,jpeg,True,75.0,1179648,68223,17.291060199639418,2.625499968416989,2.451834036037326,16.720130072699654,35.89840709198168,0.9107764521078522,0.9464553473752442,36.09142419535074,0.043984059641148786
kodim02,test,jpeg,True,85.0,1179648,97113,12.147168762163664,2.5390000082552433,2.5732499780133367,10.865364074707031,37.770360777044935,0.9365780944869632,0.9634177752240332,38.03069607141563,0.008625347455034274
kodim02,test,jpeg,True,95.0,1179648,189105,6.238058221622908,2.975250012241304,3.4307920141145587,3.8690973917643228,42.25470699078048,0.9723626152469803,0.9834053109722319,42.38166181581707,0.0030113563863723362
kodim02,test,webp_lossy,True,50.0,1179648,21974,53.68380813688905,32.985708909109235,4.438583040609956,29.668614705403645,33.40783092267429,0.858105254297945,0.8983387535313149,31.994618636596925,0.1899161842218958
kodim02,test,webp_lossy,True,75.0,1179648,33988,34.70777921619395,36.4226249512285,4.896042053587735,19.78595733642578,35.16723292575263,0.8971635166599436,0.9280739463430867,34.43281530087664,0.1455176391517191
kodim02,test,webp_lossy,True,85.0,1179648,56352,20.933560477001702,42.103333049453795,6.486917030997574,11.451852586534288,37.542046119188704,0.9348222943284554,0.9550316546507613,36.7436371781878,0.10416193579391526
kodim02,test,webp_lossy,True,95.0,1179648,130610,9.031835234668096,57.31149995699525,11.600084020756185,4.7813220553927955,41.33532363424088,0.9735144935496401,0.9807678534312306,39.702105317028035,0.01341765226076943
kodim14,test,png,False,,1179648,729338,1.6174229232536903,40.08066700771451,11.561374994926155,0.0,inf,1.0,1.0,100.0,0.03595261497077233
kodim14,test,webp_lossless,False,100.0,1179648,516136,2.285537145248539,741.5399169549346,12.040750007145107,0.0,inf,1.0,1.0,100.0,0.03595261497077233
kodim14,test,jpeg,True,50.0,1179648,66248,17.8065451032484,2.43237498216331,2.1392909111455083,49.485191345214844,31.18605106969921,0.8823029306538266,0.9085774166676884,33.60009203308045,0.0544277384504378
kodim14,test,jpeg,True,75.0,1179648,99087,11.905174240818674,2.4655420565977693,2.3892910685390234,27.887619018554688,33.67668924093587,0.9263179975910325,0.941431582949263,36.072654249264716,0.014549513384377386
kodim14,test,jpeg,True,85.0,1179648,134355,8.780082616947638,2.6417499175295234,2.750708954408765,16.783171759711372,35.88206321683251,0.9512282506697058,0.9591535488952185,38.067792382772026,0.004248832999904735
kodim14,test,jpeg,True,95.0,1179648,242793,4.858657374800756,3.0935409013181925,3.685374977067113,4.617746141221788,41.486503067988714,0.9834888001904053,0.9820536817479323,42.73858683081299,0.0028927178971198592
kodim14,test,webp_lossy,True,50.0,1179648,48384,24.38095238095238,40.52058304660022,6.055332953110337,43.509674072265625,31.74494530830691,0.8949029173492145,0.9116097636737506,33.92379647746033,0.05283835135925168
kodim14,test,webp_lossy,True,75.0,1179648,67054,17.592507531243477,44.35904195997864,7.428291020914912,27.858995225694443,33.68114911945992,0.930969171028578,0.9355081401444115,35.49609942104879,0.056746602606181654
kodim14,test,webp_lossy,True,85.0,1179648,100676,11.717271246374509,50.16808304935694,9.67887497972697,14.657868279351128,36.47009546212971,0.9639128892701616,0.9624524436489496,37.94544526220239,0.04016559785696891
kodim14,test,webp_lossy,True,95.0,1179648,168616,6.996062058167671,59.96020801831037,14.165917062200606,6.601114908854167,39.934630680728574,0.9853494686272332,0.9829055061084592,40.9504589475863,0.01761706073249884
kodim09,test,png,False,,1179648,587092,2.0093068888692063,32.98420901410282,9.54991695471108,0.0,inf,1.0,1.0,100.0,0.013767184921058837
kodim09,test,webp_lossless,False,100.0,1179648,435964,2.705838096723583,500.1891249557957,11.243790970183909,0.0,inf,1.0,1.0,100.0,0.013767184921058837
kodim09,test,jpeg,True,50.0,1179648,36747,32.10188586823414,2.2571670124307275,1.7087500309571624,20.464494493272568,35.02079339543292,0.9148066472356448,0.9659008407392656,31.887090259593606,0.36167832414242673
kodim09,test,jpeg,True,75.0,1179648,54966,21.46141250955136,2.2105840034782887,1.9579590298235416,12.060815599229601,37.3170368338981,0.9357946396907108,0.9798153332710257,34.551774821796755,0.08573238010712646
kodim09,test,jpeg,True,85.0,1179648,78054,15.113229302790376,2.503582974895835,2.521375077776611,7.972818162706163,39.11468501682852,0.9484258442314827,0.986480087864431,37.19093049885646,0.014612283988786246
kodim09,test,jpeg,True,95.0,1179648,160695,7.340912909549146,2.7756670024245977,3.1086669769138098,3.3849275377061634,42.83530984836762,0.9707523714497905,0.9940077121436864,42.08139674599215,0.003464080959656315
kodim09,test,webp_lossy,True,50.0,1179648,19270,61.216813700051894,31.38645796570927,4.0692079346627,20.162826538085938,35.08528946990892,0.9172386356861381,0.9627242429975451,31.68707600343101,0.2871200533396086
kodim09,test,webp_lossy,True,75.0,1179648,26332,44.79902779887589,33.41249993536621,4.5487090246751904,14.036339653862846,36.658264920616716,0.9298148228572245,0.9740111684690537,33.58427346039942,0.26091905362876816
kodim09,test,webp_lossy,True,85.0,1179648,44790,26.337307434695244,39.227208006195724,5.980249959975481,8.501595391167534,38.83579928734176,0.9457722899392579,0.9843482336653037,36.51231635330433,0.1324431218765893
kodim09,test,webp_lossy,True,95.0,1179648,118358,9.966778755977627,53.9749579038471,10.81087498459965,3.4276529947916665,42.780835120494345,0.9759565955640969,0.9927609131897699,40.23529433704109,0.013110128088612616
edge_04_sharp_ui_graphics,test,png,False,,1179648,3284,359.21071863581,3.7506670923903584,1.8113339319825172,0.0,inf,1.0,1.0,100.0,1.0
edge_04_sharp_ui_graphics,test,webp_lossless,False,100.0,1179648,546,2160.5274725274726,10.580000001937151,1.7259579617530107,0.0,inf,1.0,1.0,100.0,1.0
edge_04_sharp_ui_graphics,test,jpeg,True,50.0,1179648,23820,49.52342569269521,1.9913329742848873,1.4618330169469118,19.498586018880207,35.23077242144526,0.9780536250112758,0.9400868491267149,32.80351669511066,0.9569370978579151
edge_04_sharp_ui_graphics,test,jpeg,True,75.0,1179648,29396,40.12954143420873,1.828333013691008,1.2396659003570676,8.61395009358724,38.778780095943894,0.9840025044573015,0.9546757229958274,35.54604447066292,0.9456964083093305
edge_04_sharp_ui_graphics,test,jpeg,True,85.0,1179648,35308,33.41021864733205,1.7999589908868074,1.2443329906091094,4.1971689860026045,41.90123905782933,0.9887775574875239,0.966927160913427,38.26012877120285,0.942783804595993
edge_04_sharp_ui_graphics,test,jpeg,True,95.0,1179648,46659,25.2823249533852,1.8187499372288585,1.3124579563736916,0.6937349107530382,49.71886810860362,0.9970272029056062,0.9910163770721385,45.67965699906523,0.9505700371466853
edge_04_sharp_ui_graphics,test,webp_lossy,True,50.0,1179648,4856,242.92586490939044,20.024582976475358,2.027207985520363,27.67295159233941,33.710248774804136,0.9744836148980123,0.9312689286271885,34.33763611048362,0.8686680047865626
edge_04_sharp_ui_graphics,test,webp_lossy,True,75.0,1179648,5844,201.85626283367557,19.73779103718698,2.358584082685411,23.436256408691406,34.43192120027455,0.9765524963967139,0.937429939362766,35.345522759579744,0.8808693880323304
edge_04_sharp_ui_graphics,test,webp_lossy,True,85.0,1179648,7084,166.5228684359119,19.685167004354298,2.264083013869822,22.354366726345486,34.63717989555797,0.9790312778884734,0.9455004844436377,35.97456031524957,0.8975389807627404
edge_04_sharp_ui_graphics,test,webp_lossy,True,95.0,1179648,9984,118.15384615384616,21.237166016362607,2.57441692519933,21.453108893500435,34.815901236732046,0.9801879392983676,0.9497126250427913,36.28655655395393,0.9069187048158822
edge_02_dark_noisy,test,png,False,,1179648,890005,1.3254397447205353,31.86304192058742,8.311499957926571,0.0,inf,1.0,1.0,100.0,0.0014375760256552029
edge_02_dark_noisy,test,webp_lossless,False,100.0,1179648,761444,1.5492248937544981,445.3018329804763,9.626124985516071,0.0,inf,1.0,1.0,100.0,0.0014375760256552029
edge_02_dark_noisy,test,jpeg,True,50.0,1179648,39822,29.623022449902063,2.2696249652653933,1.9205419812351465,112.6297624376085,27.61427192781833,0.4461568441586583,0.4494193125006866,27.621859251391705,0.005134801506208442
edge_02_dark_noisy,test,jpeg,True,75.0,1179648,84068,14.032069277251749,2.4449999909847975,2.34495906624943,102.35869004991319,28.02955641563417,0.5295394604453525,0.5350525981131898,28.034554643207844,0.0012940415269690018
edge_02_dark_noisy,test,jpeg,True,85.0,1179648,172962,6.8202726610469355,2.994125010445714,3.8635419914498925,85.08718956841363,28.832161817297187,0.6745530194395976,0.679440724057604,28.833968331501808,0.0011221336802732151
edge_02_dark_noisy,test,jpeg,True,95.0,1179648,424279,2.7803591504646707,4.16141701862216,6.148500018753111,15.609104580349392,36.19702370487556,0.9455117052897585,0.9466934980907219,36.19706774354641,0.0011348233143145352
edge_02_dark_noisy,test,webp_lossy,True,50.0,1179648,27596,42.74706479199884,35.68700002506375,4.5331669971346855,115.56051466200087,27.502708935111777,0.45250418521910474,0.45114559287206984,27.507934132069746,0.1060711608250569
edge_02_dark_noisy,test,webp_lossy,True,75.0,1179648,58422,20.19184553763993,43.53262495715171,6.613917066715658,106.70745086669922,27.84885615695384,0.5340848340602855,0.5346450385936967,27.853682087815827,0.01550234444971287
edge_02_dark_noisy,test,webp_lossy,True,85.0,1179648,111360,10.593103448275862,51.84541700873524,11.124292039312422,88.92814636230469,28.640411209868862,0.6115523687530061,0.6138325949697748,28.645773770987635,0.0013410611338903105
edge_02_dark_noisy,test,webp_lossy,True,95.0,1179648,198830,5.93294774430418,65.77145808842033,17.320833052508533,77.60103013780382,29.232128744010318,0.6567005813819702,0.6599015482482046,29.238391425168473,0.0010793392566637468
